Subject,Session,Epoch,State,Epoch_Index,Window_Index,Time_s,N_EEG_Channels,Log10_Delta_Power,Log10_Theta_Power,Log10_Alpha_Power,Log10_Beta_Power,Log10_Gamma_Power
sub-02,9,sub-02_9_28,MW,28,1,1.0,64,-11.48821231993914,-11.785554648181968,-11.68942714200174,-12.527782325292412,-13.000398816134592
sub-02,9,sub-02_9_28,MW,28,2,1.5,64,-11.363924131255056,-11.93968191713234,-11.727091403821836,-12.535731632012984,-12.99708936949091
sub-02,9,sub-02_9_28,MW,28,3,2.0,64,-11.525182771166827,-12.03465601888742,-11.589415560204438,-12.531560019447056,-12.954032352536888
sub-02,9,sub-02_9_28,MW,28,4,2.5,64,-11.308278756694367,-11.980787017011826,-11.950063479057183,-12.528531247264546,-12.95048526214777
sub-02,9,sub-02_9_28,MW,28,5,3.0,64,-11.39883568176638,-11.700180749994914,-11.93902266687957,-12.573578159840412,-13.006444119260376
sub-02,9,sub-02_9_28,MW,28,6,3.5,64,-11.521189737827756,-11.574595362421435,-11.480282754342715,-12.548898069816508,-13.01202534027218
sub-02,9,sub-02_9_28,MW,28,7,4.0,64,-11.207438026380132,-12.073311852736646,-11.69494454141855,-12.641136252751732,-13.063814847904816
sub-02,9,sub-02_9_29,Focus,29,0,0.5,64,-11.479475694826728,-12.054514058116377,-11.876842530327371,-12.366997254649378,-12.9960580192404
sub-02,9,sub-02_9_29,Focus,29,1,1.0,64,-11.61908415354851,-12.195819024487774,-12.173754885634368,-12.568813527501648,-13.05963856742809
sub-02,9,sub-02_9_29,Focus,29,2,1.5,64,-11.375625347275014,-12.008057771270396,-11.98209103841548,-12.515373149479124,-13.076589947470406
sub-02,9,sub-02_9_29,Focus,29,3,2.0,64,-11.401519667183312,-12.143964275768417,-12.36001383153614,-12.528866187094632,-13.096394627576638
sub-02,9,sub-02_9_29,Focus,29,4,2.5,64,-11.449998728913506,-11.81909506375879,-12.393395708729406,-12.624607125869648,-13.03745930403198
sub-02,9,sub-02_9_29,Focus,29,5,3.0,64,-11.417813223214203,-12.042097563126443,-12.039239393037956,-12.51236502069292,-13.016088482531636
sub-02,9,sub-02_9_29,Focus,29,6,3.5,64,-11.554568305343336,-11.98211460318549,-12.277366408242678,-12.604828769959123,-12.975554743716517
sub-02,9,sub-02_9_29,Focus,29,7,4.0,64,-11.557538366243165,-12.081481362272152,-12.333483241627574,-12.655105246787263,-12.979298842709486
sub-02,9,sub-02_9_30,MW,30,0,0.5,64,-11.536496536640897,-12.100022986779589,-12.002211634966145,-12.60504066792377,-13.070304704722016
sub-02,9,sub-02_9_30,MW,30,1,1.0,64,-11.60518196493106,-12.242438908105118,-11.953008112775391,-12.65667676872384,-13.14847882869428
sub-02,9,sub-02_9_30,MW,30,2,1.5,64,-11.658805848278067,-11.933372964061444,-11.218366740402606,-12.522622830331631,-13.099013011526434
sub-02,9,sub-02_9_30,MW,30,3,2.0,64,-11.367150286986512,-11.99215444248382,-11.683328263688116,-12.541861906214663,-13.083925645356418
sub-02,9,sub-02_9_30,MW,30,4,2.5,64,-11.260493101222174,-11.995752564638805,-12.048926814966151,-12.658641827157492,-13.087338442242515
sub-02,9,sub-02_9_30,MW,30,5,3.0,64,-11.369502522786249,-11.856130951044916,-11.831359635043478,-12.541766660022205,-13.125609170665252
sub-02,9,sub-02_9_30,MW,30,6,3.5,64,-11.564566908194868,-12.11576462018332,-12.258960312363948,-12.595068795559332,-13.135593946370411
sub-02,9,sub-02_9_30,MW,30,7,4.0,64,-11.433178134507433,-12.122842141770764,-11.591800905726286,-12.405248029908035,-13.05133151183298
sub-02,9,sub-02_9_31,Focus,31,0,0.5,64,-11.479551237803465,-12.026561101309827,-12.03441958978942,-12.64677059720107,-13.07819064956083
sub-02,9,sub-02_9_31,Focus,31,1,1.0,64,-11.245773410575872,-11.930710806428364,-12.028680283189995,-12.45904275470538,-12.833397900783517
sub-02,9,sub-02_9_31,Focus,31,2,1.5,64,-11.691780584708514,-12.134884616245992,-12.357488303576051,-12.635913473182017,-12.94077441856805
sub-02,9,sub-02_9_31,Focus,31,3,2.0,64,-11.543782287522747,-11.943966543903365,-12.375458602409887,-12.70927379916695,-13.062306854847506
sub-02,9,sub-02_9_31,Focus,31,4,2.5,64,-11.445315163096724,-12.02906389647265,-12.106157693510028,-12.582117947719595,-13.105551753606091
sub-02,9,sub-02_9_31,Focus,31,5,3.0,64,-11.23061858988419,-12.016525039446403,-12.17191925582689,-12.484210227567475,-13.1263840502811
sub-02,9,sub-02_9_31,Focus,31,6,3.5,64,-11.36925466174607,-12.046930402658676,-12.395538410625312,-12.600757349757542,-13.086039230358724
sub-02,9,sub-02_9_31,Focus,31,7,4.0,64,-11.507416995273402,-12.231918059283062,-12.488674119151696,-12.6957546862597,-13.01172495617659
sub-02,9,sub-02_9_32,Focus,32,0,0.5,64,-11.437550751067024,-12.165700919206085,-11.830226201072817,-12.086685404599306,-12.99598632733268
sub-02,9,sub-02_9_32,Focus,32,1,1.0,64,-11.427500707281402,-12.16359860061356,-12.326919240844605,-12.527003011375728,-12.977180409855478
sub-02,9,sub-02_9_32,Focus,32,2,1.5,64,-10.895905645177203,-12.11898941514204,-12.234535182551754,-12.62455189853557,-13.137225279539024
sub-02,9,sub-02_9_32,Focus,32,3,2.0,64,-9.954319881590022,-11.386582989429703,-12.296042649539038,-12.332991826479851,-13.099333224789827
sub-02,9,sub-02_9_32,Focus,32,4,2.5,64,-11.220204832070252,-12.10404605721638,-12.11677939927803,-12.388435666994436,-12.904742275953993
sub-02,9,sub-02_9_32,Focus,32,5,3.0,64,-11.537513861465616,-11.966811194744558,-12.03092687921011,-12.625936772584936,-12.954184042317404
sub-02,9,sub-02_9_32,Focus,32,6,3.5,64,-11.245427356106513,-12.11790461086576,-12.207599339729184,-12.486755486364832,-13.075226317599125
sub-02,9,sub-02_9_32,Focus,32,7,4.0,64,-11.587643911219129,-12.107085300768402,-12.374222694146743,-12.538936628458922,-13.015843492472197
sub-02,10,sub-02_10_0,Focus,0,0,0.5,64,-11.745773577984872,-12.352453267141266,-12.490544257111942,-12.372255228328424,-12.341967102212127
sub-02,10,sub-02_10_0,Focus,0,1,1.0,64,-11.958978720247748,-12.233326019937827,-12.109223578029711,-12.460569165880903,-12.47414002839853
sub-02,10,sub-02_10_0,Focus,0,2,1.5,64,-11.708709768267516,-12.060539411427492,-12.360767318802312,-12.37317235150831,-12.421046845533928
sub-02,10,sub-02_10_0,Focus,0,3,2.0,64,-11.654249066820553,-12.034897684457745,-12.393702297291847,-12.365983653164593,-12.33376681601821
sub-02,10,sub-02_10_0,Focus,0,4,2.5,64,-11.567520832257411,-12.34303527400809,-12.506724828460191,-12.315008731179493,-12.264726521538927
sub-02,10,sub-02_10_0,Focus,0,5,3.0,64,-11.728572748759465,-12.21742340727116,-12.2724013354303,-12.375533172238432,-12.386526294246393
sub-02,10,sub-02_10_0,Focus,0,6,3.5,64,-11.805319524149406,-12.327446317373605,-12.490059485793678,-12.427887114852744,-12.3914435625212
sub-02,10,sub-02_10_0,Focus,0,7,4.0,64,-11.74927288442761,-12.320941662132364,-12.348063017200216,-12.449638852933305,-12.368079781884967
sub-02,10,sub-02_10_1,Focus,1,0,0.5,64,-11.703083214271894,-12.05768164367457,-12.359749163618943,-12.373878029015666,-12.419701177353218
sub-02,10,sub-02_10_1,Focus,1,1,1.0,64,-11.652565110094429,-12.0333340221751,-12.39429705268683,-12.365500209020954,-12.333725528979445
sub-02,10,sub-02_10_1,Focus,1,2,1.5,64,-11.570264354775553,-12.349711993582693,-12.506630773667473,-12.314845416509684,-12.264752509914924
sub-02,10,sub-02_10_1,Focus,1,3,2.0,64,-11.725928818338078,-12.21302615535316,-12.272790606164772,-12.375653102384872,-12.385088285275856
sub-02,10,sub-02_10_1,Focus,1,4,2.5,64,-11.808275718968158,-12.32721800917346,-12.491683273976598,-12.4293367434713,-12.390235023849565
sub-02,10,sub-02_10_1,Focus,1,5,3.0,64,-11.74867856167401,-12.322516235697504,-12.345029611515857,-12.45029295588167,-12.37024972041073
sub-02,10,sub-02_10_1,Focus,1,6,3.5,64,-11.70182468114792,-12.226090062034878,-12.37094925943771,-12.433657733809326,-12.519079964027872
sub-02,10,sub-02_10_1,Focus,1,7,4.0,64,-11.75724998021289,-12.182108199960668,-12.403160507173553,-12.440553709715983,-12.475333879327748
sub-02,10,sub-02_10_2,Focus,2,0,0.5,64,-11.575828101867687,-12.362585229898851,-12.506177026628633,-12.314557801212803,-12.264929477833157
sub-02,10,sub-02_10_2,Focus,2,1,1.0,64,-11.72028347119276,-12.204294683917947,-12.273747698562188,-12.375849626588796,-12.38211591170322
sub-02,10,sub-02_10_2,Focus,2,2,1.5,64,-11.81354916598123,-12.326156092065272,-12.49496353535213,-12.432210398295757,-12.387615510148356
sub-02,10,sub-02_10_2,Focus,2,3,2.0,64,-11.744800771264934,-12.325320588189776,-12.339101522210813,-12.451712204352011,-12.374658351658056
sub-02,10,sub-02_10_2,Focus,2,4,2.5,64,-11.704379018986456,-12.228619724793374,-12.372772513857432,-12.430203868541293,-12.518098151983786
sub-02,10,sub-02_10_2,Focus,2,5,3.0,64,-11.759017228114166,-12.179673704853457,-12.39519421567977,-12.443690155483967,-12.470794320857136
sub-02,10,sub-02_10_2,Focus,2,6,3.5,64,-11.51013881271372,-12.353050660282152,-12.26825739845552,-12.433745107171443,-12.42648710984929
sub-02,10,sub-02_10_2,Focus,2,7,4.0,64,-11.615942278276648,-11.808219939232314,-12.187766178445846,-12.312075543692336,-12.328187907757936
sub-02,10,sub-02_10_3,Focus,3,0,0.5,64,-11.476259108656793,-11.74149965593714,-12.343919187053364,-12.375373389176625,-12.432645866398223
sub-02,10,sub-02_10_3,Focus,3,1,1.0,64,-11.483971153855917,-11.983742999520382,-12.592494896909647,-12.394133914199822,-12.490625747092812
sub-02,10,sub-02_10_3,Focus,3,2,1.5,64,-11.729281205226622,-12.286437021532189,-12.394012468743997,-12.372471942705433,-12.443615344539197
sub-02,10,sub-02_10_3,Focus,3,3,2.0,64,-11.608129403519584,-12.23973703346156,-12.353848057791147,-12.389839670891542,-12.528511697418196
sub-02,10,sub-02_10_3,Focus,3,4,2.5,64,-11.467770120967876,-12.076892813785497,-12.373064063752958,-12.564767697713105,-12.50504991184905
sub-02,10,sub-02_10_3,Focus,3,5,3.0,64,-11.656854540417823,-12.232651850207896,-12.468802597052852,-12.561226808070066,-12.543639849912555
sub-02,10,sub-02_10_3,Focus,3,6,3.5,64,-11.75572360869686,-12.411923350879713,-12.447206457934726,-12.504702388110246,-12.518529271245852
sub-02,10,sub-02_10_3,Focus,3,7,4.0,64,-11.624462090891653,-12.083975079568267,-12.452730234665776,-12.538363778635354,-12.57440277368172
sub-02,10,sub-02_10_4,MW,4,0,0.5,64,-11.870318203772625,-12.267323660942347,-12.396269957513788,-12.564233513916363,-12.485506709885936
sub-02,10,sub-02_10_4,MW,4,1,1.0,64,-11.713145539440289,-12.188696840976553,-12.3685570954575,-12.61450008474672,-12.649089317288915
sub-02,10,sub-02_10_4,MW,4,2,1.5,64,-11.73582391483442,-12.15839495367499,-12.630145406972376,-12.648109731150951,-12.62285666082744
sub-02,10,sub-02_10_4,MW,4,3,2.0,64,-11.742235583804408,-12.19643962593632,-12.590974477527409,-12.650880966661711,-12.638680252960764
sub-02,10,sub-02_10_4,MW,4,4,2.5,64,-11.495637963949031,-12.378420526217432,-12.53683710490591,-12.608851358781848,-12.63127636634999
sub-02,10,sub-02_10_4,MW,4,5,3.0,64,-11.718266428249937,-12.29131335834475,-12.44898485704616,-12.709344503607957,-12.67652402407457
sub-02,10,sub-02_10_4,MW,4,6,3.5,64,-11.763234839811934,-12.430517862419856,-12.526179673921106,-12.614112669671655,-12.753559243364894
sub-02,10,sub-02_10_4,MW,4,7,4.0,64,-11.82716814030358,-12.145030291095846,-12.696135689486114,-12.694455631020128,-12.710804934053504
sub-02,10,sub-02_10_5,Focus,5,0,0.5,64,-11.497526701954172,-12.106941585704678,-12.117339140133668,-12.491006235907497,-12.737494112111918
sub-02,10,sub-02_10_5,Focus,5,1,1.0,64,-11.562492691286067,-12.200761877734717,-12.125310806022988,-12.46676818631584,-12.854092870485882
sub-02,10,sub-02_10_5,Focus,5,2,1.5,64,-11.78581581265649,-12.230785861958068,-12.527926417007444,-12.646203683402108,-12.82473773943909
sub-02,10,sub-02_10_5,Focus,5,3,2.0,64,-11.52169004189106,-12.331598081688387,-12.58729545510691,-12.742180104999434,-12.928924172222908
sub-02,10,sub-02_10_5,Focus,5,4,2.5,64,-11.718536760428602,-12.12422675370034,-12.570157238863205,-12.578164194673068,-12.879616888346128
sub-02,10,sub-02_10_5,Focus,5,5,3.0,64,-11.512023874660162,-12.109320730055218,-12.44995993197377,-12.660460418697326,-12.84440236332711
sub-02,10,sub-02_10_5,Focus,5,6,3.5,64,-11.744822226714454,-12.084137162793752,-11.99320210027198,-12.559866817924217,-12.795831542163375
sub-02,10,sub-02_10_5,Focus,5,7,4.0,64,-11.710908830382994,-12.076413816564658,-12.753780082152344,-12.761364329146684,-12.979978366771045
sub-02,10,sub-02_10_6,MW,6,0,0.5,64,-11.859248366444133,-12.170352782365589,-12.532946600213664,-12.71151790221629,-13.186247592953675
sub-02,10,sub-02_10_6,MW,6,1,1.0,64,-11.605415440531502,-12.214524236207277,-12.61074564644306,-12.690214966422506,-13.164937091134991
sub-02,10,sub-02_10_6,MW,6,2,1.5,64,-11.790323845608595,-12.38277809487202,-12.35814229880499,-12.88518467462495,-13.137262890521294
sub-02,10,sub-02_10_6,MW,6,3,2.0,64,-11.552094384804509,-12.325479232890316,-12.203192099102042,-12.658889816720958,-13.162749688014696
sub-02,10,sub-02_10_6,MW,6,4,2.5,64,-11.729307189455124,-12.28301307480334,-12.249709558719497,-12.774597387769882,-13.153022085931196
sub-02,10,sub-02_10_6,MW,6,5,3.0,64,-11.788683001068096,-12.41433798255941,-12.56243966684448,-12.90882328527781,-13.116737101226668
sub-02,10,sub-02_10_6,MW,6,6,3.5,64,-11.623932359868837,-12.208654382454188,-12.400631523203243,-12.863094944452271,-13.178009596619876
sub-02,10,sub-02_10_6,MW,6,7,4.0,64,-11.887099549448603,-12.488930831973011,-12.656870774216326,-12.88001664468028,-13.167874685974509
sub-02,10,sub-02_10_7,Focus,7,0,0.5,64,-11.760712962007528,-12.179241637361107,-12.296727484208857,-12.432229762171508,-12.995083242926578
sub-02,10,sub-02_10_7,Focus,7,1,1.0,64,-11.713113804108916,-12.41011854653997,-12.17332825971902,-12.24471530885198,-12.89005646305699
sub-02,10,sub-02_10_7,Focus,7,2,1.5,64,-11.928604944072625,-12.356139563205804,-12.511723471634504,-12.53940437489502,-12.99724226236956
sub-02,10,sub-02_10_7,Focus,7,3,2.0,64,-11.886524519269535,-12.280986071880152,-12.331907441475629,-12.643026512652852,-13.068561070000682
sub-02,10,sub-02_10_7,Focus,7,4,2.5,64,-11.398943446098206,-11.91806182340997,-12.530900652081876,-12.735037718411304,-13.06940907718976
sub-02,10,sub-02_10_7,Focus,7,5,3.0,64,-11.683786593566476,-12.422763910317965,-12.65898198047458,-12.810652555183273,-13.07967137067605
sub-02,10,sub-02_10_7,Focus,7,6,3.5,64,-11.827207353933565,-12.493411483842149,-12.60261295836322,-12.647278069550428,-13.044776444800576
sub-02,10,sub-02_10_7,Focus,7,7,4.0,64,-11.668114349924489,-12.217416189066482,-12.45291462923786,-12.610854307744118,-13.022445417894286
sub-02,10,sub-02_10_8,MW,8,0,0.5,64,-11.574229143994806,-12.272813057907756,-12.39495538521493,-12.800463792246262,-13.157135373411364
sub-02,10,sub-02_10_8,MW,8,1,1.0,64,-11.873152611417977,-12.270112774709906,-12.564384903089689,-12.705523665480642,-13.187820497973762
sub-02,10,sub-02_10_8,MW,8,2,1.5,64,-11.844832545085884,-12.183447849524674,-12.594565147155311,-12.709924884375123,-13.151335154199934
sub-02,10,sub-02_10_8,MW,8,3,2.0,64,-11.89494292506878,-12.490838355641127,-12.513322171013538,-12.754427939987089,-13.12052978427969
sub-02,10,sub-02_10_8,MW,8,4,2.5,64,-11.80407025682714,-12.437428369779113,-12.56119112514453,-12.71681897633651,-13.164860165309117
sub-02,10,sub-02_10_8,MW,8,5,3.0,64,-11.574473288233976,-12.3172460763317,-12.007974278762596,-12.854661695608032,-13.178992787022102
sub-02,10,sub-02_10_8,MW,8,6,3.5,64,-11.802325675584152,-12.257933283392372,-11.818056637739502,-12.808675794990926,-13.2043660310922
sub-02,10,sub-02_10_8,MW,8,7,4.0,64,-11.803024273433175,-12.244153650973406,-12.086433246920866,-12.807670762708192,-13.109119269789035
sub-02,10,sub-02_10_9,Focus,9,0,0.5,64,-11.500737601564902,-12.29732219330356,-12.326767095025748,-12.739101375368216,-13.24073828218762
sub-02,10,sub-02_10_9,Focus,9,1,1.0,64,-11.6918987113168,-12.3521232549118,-12.56932461292669,-12.849316944180766,-13.247008134120934
sub-02,10,sub-02_10_9,Focus,9,2,1.5,64,-11.712824348082624,-12.2332647157344,-12.562632924541216,-12.76845716347115,-13.155426719521897
sub-02,10,sub-02_10_9,Focus,9,3,2.0,64,-11.605989684637086,-12.281227207142914,-12.528651737750677,-12.889324370084246,-13.101760376924751
sub-02,10,sub-02_10_9,Focus,9,4,2.5,64,-11.511662475215669,-12.394157171279954,-12.494752595658165,-12.60577889140702,-13.149570495947824
sub-02,10,sub-02_10_9,Focus,9,5,3.0,64,-11.511571643650637,-12.32215343930073,-12.626069288307454,-12.85215679535088,-13.135894814274934
sub-02,10,sub-02_10_9,Focus,9,6,3.5,64,-11.666547573219956,-12.320002632975337,-12.452854527928531,-12.790113300097426,-13.10393520118122
sub-02,10,sub-02_10_9,Focus,9,7,4.0,64,-11.724045970854409,-12.307628416691056,-12.436169613435716,-12.763463822885166,-13.166659967958877
sub-02,10,sub-02_10_10,MW,10,0,0.5,64,-11.750718495875262,-12.24245030447994,-12.601024718285691,-12.722644531887871,-13.108833659699544
sub-02,10,sub-02_10_10,MW,10,1,1.0,64,-11.85353491973762,-12.23406347931506,-12.609590925421758,-12.553777318118124,-13.181314201544971
sub-02,10,sub-02_10_10,MW,10,2,1.5,64,-11.648621461630098,-12.272157328119018,-12.654974080410684,-12.833075198133326,-13.176957453159597
sub-02,10,sub-02_10_10,MW,10,3,2.0,64,-11.79142738907111,-12.282845266270336,-12.432881467663924,-12.89112985697049,-13.276246943862647
sub-02,10,sub-02_10_10,MW,10,4,2.5,64,-11.606638479357002,-12.395726076341678,-12.434952589766658,-12.76380930702102,-13.247507093318188
sub-02,10,sub-02_10_10,MW,10,5,3.0,64,-11.367274876219811,-12.29219420902832,-12.466071146799584,-12.88932441346709,-13.270371700676822
sub-02,10,sub-02_10_10,MW,10,6,3.5,64,-11.751390432425293,-12.249410989259951,-12.519717378378663,-12.807622557001809,-13.220876460991544
sub-02,10,sub-02_10_10,MW,10,7,4.0,64,-11.47239742495102,-12.062925192180732,-12.336175389700164,-12.79993864537789,-13.15099958695523
sub-02,10,sub-02_10_11,Focus,11,0,0.5,64,-11.609920200399747,-11.842986204844632,-11.764770471701912,-12.436374092630198,-13.177493503438614
sub-02,10,sub-02_10_11,Focus,11,1,1.0,64,-11.876762606590964,-12.0491747146717,-12.579106737187862,-12.73621059809475,-13.270672884865956
sub-02,10,sub-02_10_11,Focus,11,2,1.5,64,-11.910409837817362,-11.96668773180446,-12.403430623869244,-12.93757484301308,-13.224380670641366
sub-02,10,sub-02_10_11,Focus,11,3,2.0,64,-11.789866588706174,-12.315154207155636,-12.489639326280615,-12.837999299424451,-13.0379085049368
sub-02,10,sub-02_10_11,Focus,11,4,2.5,64,-11.771384200970475,-12.180002288449126,-12.42830669610127,-12.771392271100304,-13.339162561081338
sub-02,10,sub-02_10_11,Focus,11,5,3.0,64,-11.74310644338184,-12.371055479676698,-12.524538460132757,-12.77288904688122,-13.23821567588039
sub-02,10,sub-02_10_11,Focus,11,6,3.5,64,-11.443636848230083,-12.108221758331403,-12.507699389071172,-12.87131131330646,-13.291773253597556
sub-02,10,sub-02_10_11,Focus,11,7,4.0,64,-11.71006208486795,-12.33862696619244,-12.320123199412484,-12.907540453341776,-13.272757744242664
sub-02,10,sub-02_10_12,MW,12,0,0.5,64,-11.457867451348354,-12.18112460374439,-11.998812005289428,-12.52125629929592,-13.239512191063456
sub-02,10,sub-02_10_12,MW,12,1,1.0,64,-11.62432288295004,-12.430028739323625,-12.455545071358989,-12.726837914666266,-13.17731189700033
sub-02,10,sub-02_10_12,MW,12,2,1.5,64,-11.717871045062328,-12.21301991278134,-12.390619966150906,-12.567867761137649,-12.808549703542914
sub-02,10,sub-02_10_12,MW,12,3,2.0,64,-11.762620247972178,-12.21266202743296,-12.660650602801956,-12.891603022112172,-13.246593220933422
sub-02,10,sub-02_10_12,MW,12,4,2.5,64,-11.608688053402016,-12.318083217324476,-12.74088173462028,-12.895037293613042,-13.374275129522582
sub-02,10,sub-02_10_12,MW,12,5,3.0,64,-11.700808479509105,-12.346376463625989,-12.29120095332197,-12.65541292666655,-13.346930427770504
sub-02,10,sub-02_10_12,MW,12,6,3.5,64,-11.682706584525336,-12.280346635552732,-12.40044643369999,-12.773052893313684,-13.310601454106106
sub-02,10,sub-02_10_12,MW,12,7,4.0,64,-11.800400799192484,-12.363510971990824,-12.465114567598878,-12.781851330398146,-13.335439123573428
sub-02,10,sub-02_10_13,Focus,13,0,0.5,64,-11.638371551107882,-12.26882135028374,-12.430018852539297,-12.66724735306755,-13.075131468652328
sub-02,10,sub-02_10_13,Focus,13,1,1.0,64,-11.727999325763829,-12.048653257473518,-12.500552735160722,-12.90370766986189,-13.188365097963116
sub-02,10,sub-02_10_13,Focus,13,2,1.5,64,-11.772329824046665,-12.55867964373133,-12.468769274292846,-12.89532401185435,-13.132651604263948
sub-02,10,sub-02_10_13,Focus,13,3,2.0,64,-11.899758284928874,-12.313350082463854,-12.4044309833581,-12.656443050613907,-13.13879414614818
sub-02,10,sub-02_10_13,Focus,13,4,2.5,64,-11.833364921678694,-11.982129755163657,-12.499043879755972,-12.658751419011194,-13.249864178336402
sub-02,10,sub-02_10_13,Focus,13,5,3.0,64,-11.75069406621923,-12.094293170320064,-12.473917290821175,-13.05651367602154,-13.335217253387729
sub-02,10,sub-02_10_13,Focus,13,6,3.5,64,-11.536886202364038,-12.47001265521825,-12.476329968324157,-12.947637229419168,-13.34261450707307
sub-02,10,sub-02_10_13,Focus,13,7,4.0,64,-11.179067287760228,-12.35124418072452,-12.489409090158649,-12.75569382881208,-13.369796538002491
sub-02,10,sub-02_10_14,MW,14,0,0.5,64,-11.709814093170408,-12.388065938470104,-12.451252880168417,-12.91789146643243,-13.295655168578
sub-02,10,sub-02_10_14,MW,14,1,1.0,64,-11.674312460961431,-12.48843586055733,-12.659050529156932,-12.909549097215022,-13.299983161376469
sub-02,10,sub-02_10_14,MW,14,2,1.5,64,-11.543607142975846,-12.194793049787338,-12.499769020822384,-12.884493286451796,-13.234029531960577
sub-02,10,sub-02_10_14,MW,14,3,2.0,64,-11.759979505348326,-12.406115390838243,-12.477563085304388,-12.940519925029465,-13.151095930318164
sub-02,10,sub-02_10_14,MW,14,4,2.5,64,-11.660251264539808,-12.317358610312477,-12.329418210142824,-12.841120834297074,-13.242878083296128
sub-02,10,sub-02_10_14,MW,14,5,3.0,64,-11.74353383735634,-12.186519183511155,-11.745260199026692,-12.634379050274728,-13.26636349687132
sub-02,10,sub-02_10_14,MW,14,6,3.5,64,-11.855118928649468,-12.202578188992913,-12.580046249359553,-12.954014783119511,-13.366646645518165
sub-02,10,sub-02_10_14,MW,14,7,4.0,64,-11.624207276561116,-12.198037394823194,-12.455896692931056,-12.608635881757566,-13.283353076876525
sub-02,10,sub-02_10_15,MW,15,0,0.5,64,-11.805728506017232,-12.159738454126588,-12.602368483729697,-12.707460679304646,-13.291901282509505
sub-02,10,sub-02_10_15,MW,15,1,1.0,64,-11.582215808972451,-12.197616105363162,-12.643414568809712,-12.806253524168245,-13.354439113532226
sub-02,10,sub-02_10_15,MW,15,2,1.5,64,-11.790169875171408,-11.977380114008092,-12.513071333722028,-12.931168016977852,-13.400096457640098
sub-02,10,sub-02_10_15,MW,15,3,2.0,64,-11.729772774768415,-12.294100163429135,-12.503130760059005,-12.898473244759424,-13.296606691548034
sub-02,10,sub-02_10_15,MW,15,4,2.5,64,-11.870294872708616,-12.387068603556571,-12.492983354793722,-12.93966218102195,-13.333726458290949
sub-02,10,sub-02_10_15,MW,15,5,3.0,64,-11.562623812828974,-12.3348031169644,-12.35065438513424,-13.03576777778066,-13.400454480460596
sub-02,10,sub-02_10_15,MW,15,6,3.5,64,-11.771228113077273,-12.239152753537802,-12.531845624707836,-12.78391233579642,-13.280628484328329
sub-02,10,sub-02_10_15,MW,15,7,4.0,64,-11.60858283797544,-12.348197353753235,-12.55830294268451,-12.579236689933795,-13.249867575094026
sub-02,10,sub-02_10_16,Focus,16,0,0.5,64,-11.848482014844604,-12.23715828823958,-12.537026227825598,-12.40956190003098,-13.174304495000664
sub-02,10,sub-02_10_16,Focus,16,1,1.0,64,-11.60133829012543,-12.202284213776466,-12.316530046169415,-12.598796334498712,-13.070293580885531
sub-02,10,sub-02_10_16,Focus,16,2,1.5,64,-11.682132303689968,-12.32584245109232,-12.471682233664252,-12.747280873201433,-13.07654317411869
sub-02,10,sub-02_10_16,Focus,16,3,2.0,64,-11.832816985103165,-12.269524722240998,-12.735456574431185,-12.801039733259149,-13.217969932717937
sub-02,10,sub-02_10_16,Focus,16,4,2.5,64,-11.796114599273915,-12.231773377460694,-12.635238221449914,-12.97112682416255,-13.401551184397697
sub-02,10,sub-02_10_16,Focus,16,5,3.0,64,-11.78633941566376,-12.34040707675545,-12.685202369012108,-12.77041144158778,-13.40757569448083
sub-02,10,sub-02_10_16,Focus,16,6,3.5,64,-11.5967063785984,-12.239615659506262,-12.439445056747289,-12.628717952318713,-13.440634868962562
sub-02,10,sub-02_10_16,Focus,16,7,4.0,64,-11.54058670556621,-12.03603036917575,-12.906270902088004,-12.892586433548608,-13.325104545358885
sub-02,10,sub-02_10_17,MW,17,0,0.5,64,-11.696213039771466,-12.407184620502097,-12.602618500858116,-12.82116147913019,-13.318284946801144
sub-02,10,sub-02_10_17,MW,17,1,1.0,64,-11.902406481565183,-12.453410862692428,-12.68885304708793,-12.887652332199078,-13.210014598223324
sub-02,10,sub-02_10_17,MW,17,2,1.5,64,-11.767326780767291,-12.347578538790296,-12.585635761268074,-12.92920501990706,-13.15809228474262
sub-02,10,sub-02_10_17,MW,17,3,2.0,64,-11.747508629546951,-12.320500945715494,-12.334143926427767,-12.560201942008502,-13.27636607074409
sub-02,10,sub-02_10_17,MW,17,4,2.5,64,-11.787845247318696,-12.328695784367104,-12.724653817166091,-12.812691424158729,-13.286190956880288
sub-02,10,sub-02_10_17,MW,17,5,3.0,64,-11.608345162940514,-12.377985939755666,-12.55881609875679,-12.803453598613432,-13.442486546083993
sub-02,10,sub-02_10_17,MW,17,6,3.5,64,-11.71386557045046,-12.069121684771549,-12.47558494433129,-12.871891726661682,-13.240010243246346
sub-02,10,sub-02_10_17,MW,17,7,4.0,64,-11.767804457520564,-12.386868266059665,-12.612009977250302,-12.911643236210695,-13.386265504207708
sub-02,10,sub-02_10_18,Focus,18,0,0.5,64,-11.779186330017565,-12.334450909886108,-12.40112385847343,-12.855929242748273,-13.285103710698603
sub-02,10,sub-02_10_18,Focus,18,1,1.0,64,-11.763968756368838,-12.038554342329126,-12.568113754069955,-12.864741230312717,-13.21881192713928
sub-02,10,sub-02_10_18,Focus,18,2,1.5,64,-11.6335013586433,-12.42407478768643,-12.60826580617732,-12.91362797921877,-13.235198330817152
